Unnamed: 0,Name,Gameweek,Team,Cost,Corners,Goal Attempts,xA Expected Assists,xG Expected Goals,Big Assists,Chances Created,DC Pts,Ownership,Svs,Solo Goals
,Raúl Jiménez,31,FUL,6.2,0,0,0.03,0.0,0,1,0,0.8,0,0
,Jensen,31,BRE,4.9,0,0,0.03,0.0,0,0,0,0.1,0,0
,Jebbison,31,BOU,4.5,0,0,0.0,0.0,0,0,0,1.1,0,0
,Janelt,31,BRE,4.9,0,0,0.0,0.0,0,0,0,0.0,0,0
,James,31,CHE,5.5,1,2,0.24,0.06,0,2,0,7.9,0,0
,Jackson (Nicolas),31,CHE,6.5,0,2,0.02,0.19,0,2,0,0.1,0,0
,Iwobi,31,FUL,6.5,0,4,0.08,0.17,1,1,0,1.7,0,1
,Isak,31,NEW,10.4,0,3,0.05,0.16,0,0,0,5.1,0,0
,Iroegbunam,31,EVE,4.9,0,0,0.0,0.0,0,0,0,0.0,0,0
,Højlund,31,MUN,6.3,0,0,0.0,0.0,0,0,0,0.3,0,0
,Huijsen,31,BOU,4.5,0,1,0.19,0.03,1,1,0,5.0,0,0
,Hughes,31,CRY,4.8,1,0,0.0,0.0,0,0,0,0.1,0,0
,Hudson-Odoi,31,NFO,5.8,0,2,0.08,0.19,0,6,0,0.8,0,0
,Hirst,31,IPS,5.4,0,0,0.0,0.0,0,0,0,0.1,0,0
,Hinshelwood,31,BHA,5.1,0,1,0.02,0.02,0,0,0,0.0,0,0
,Hill (James),31,BOU,4.0,0,0,0.01,0.0,0,1,0,0.8,0,0
,Hermansen,31,LEI,4.4,0,0,0.0,0.0,0,0,0,0.2,2,0
,Henderson,31,CRY,5.0,0,0,0.0,0.0,0,1,0,7.6,4,0
,Harwood-Bellis,31,SOU,3.9,0,0,0.01,0.0,0,0,0,4.1,0,0
,Harrison (Jack),31,EVE,5.2,1,0,0.3,0.0,0,1,0,0.1,0,0
,Gómez (Diego),31,BHA,4.9,0,0,0.02,0.0,0,2,2,0.1,0,0
,Gvardiol,31,MCI,5.9,0,0,0.02,0.0,0,0,2,5.4,0,0
,Gusto,31,CHE,4.9,0,1,0.08,0.01,0,1,0,1.0,0,0
,Gundogan,31,MCI,6.3,0,1,0.03,0.03,0,0,0,0.1,0,0
,Bruno Guimarães,31,NEW,6.6,0,0,0.02,0.0,0,1,0,3.7,0,0
,Gueye,31,EVE,5.4,0,0,0.03,0.0,0,3,0,0.1,0,0
,Marc Guehi,31,CRY,5.0,0,0,0.01,0.0,0,1,2,34.1,0,0
,Gruda,31,BHA,5.4,0,0,0.05,0.0,0,1,0,0.1,0,0
,Grealish,31,MCI,6.9,0,0,0.0,0.0,0,0,0,17.6,0,0
,Gray (Archie),31,TOT,4.8,0,0,0.0,0.0,0,0,0,0.1,0,0
,Gravenberch,31,LIV,5.6,0,0,0.02,0.0,0,1,2,4.0,0,0
,João Gomes,31,WOL,5.4,0,4,0.06,0.16,0,0,0,0.1,0,0
,Beto,31,EVE,5.2,0,0,0.01,0.0,0,0,0,3.3,0,0
,Rodrigo Gomes,31,WOL,4.5,0,0,0.16,0.0,0,1,0,0.1,0,0
,Toti,31,WOL,4.3,0,3,0.02,0.54,0,1,0,0.1,0,0
,Gibbs-White,31,NFO,7.3,0,3,0.06,0.25,0,2,0,2.9,0,0
,Rúben Dias,31,MCI,5.5,0,0,0.03,0.0,0,0,0,4.5,0,0
,Garner,31,EVE,5.0,1,0,0.0,0.0,0,0,0,0.9,0,0
,Garnacho,31,MUN,6.4,0,2,0.15,0.05,0,0,0,0.4,0,0
,García,31,AVL,3.9,0,0,0.1,0.0,0,1,0,0.3,0,0
,Gakpo,31,LIV,7.6,0,0,0.01,0.0,0,0,0,14.1,0,0
,Füllkrug,31,WHU,5.6,0,1,0.01,0.15,0,1,0,0.7,0,0
,Jorginho,31,ARS,4.6,0,0,0.02,0.0,0,0,0,0.2,0,0
,Casemiro,31,MUN,5.5,0,1,0.04,0.03,0,0,2,0.6,0,0
,Foden,31,MCI,8.0,1,2,0.01,0.26,0,1,0,4.3,0,0
,Flekken,31,BRE,4.5,0,0,0.0,0.0,0,0,0,10.0,6,0
,Jota Silva,31,NFO,5.4,0,1,0.01,0.1,0,1,0,0.0,0,0
,Fernández,31,CHE,6.7,1,4,0.07,0.17,0,4,0,14.3,0,0
,Faes,31,LEI,3.8,0,1,0.0,0.19,0,0,0,5.2,0,0
,Eze,31,CRY,7.6,0,2,0.02,0.08,0,2,0,14.2,0,0
,Estupiñán,31,BHA,4.5,0,2,0.02,0.07,0,0,0,0.0,0,0
,Mateus Fernandes,31,SOU,5.5,0,5,0.03,0.4,0,1,2,0.0,0,0
,Enciso,31,IPS,5.4,0,0,0.02,0.0,0,1,0,0.0,0,0
,Elliott,31,LIV,5.4,0,3,0.01,0.21,0,0,0,0.3,0,0
,Elanga,31,NFO,6.7,1,1,0.01,0.17,0,0,0,3.7,0,0
,El Khannouss,31,LEI,4.8,5,1,0.04,0.07,0,1,0,0.2,0,0
,Díaz,31,LIV,8.0,0,1,0.12,0.23,0,2,0,0.0,0,0
,Dunk,31,BHA,4.5,0,0,0.02,0.0,0,0,0,1.2,0,0
,Doucouré,31,EVE,5.1,0,1,0.0,0.04,0,0,0,0.5,0,0
,Dorgu,31,MUN,4.3,0,2,0.32,0.05,0,2,0,3.1,0,0
,Nicolás Domínguez,31,NFO,5.0,0,2,0.02,0.09,0,1,2,0.0,0,0
,Doku,31,MCI,6.5,0,0,0.01,0.0,0,0,0,5.0,0,0
,Doherty,31,WOL,4.4,0,1,0.24,0.03,0,0,0,0.1,0,0
,Djiga,31,WOL,4.5,0,0,0.0,0.0,0,0,0,0.0,0,0
,Disasi,31,AVL,4.2,0,1,0.01,0.01,0,1,0,0.4,0,0
,Dibling,31,SOU,5.4,0,0,0.1,0.0,0,1,0,0.0,0,0
,Dewsbury-Hall,31,CHE,4.9,1,0,0.02,0.0,0,1,0,2.9,0,0
,Devenny,31,CRY,4.4,0,1,0.0,0.03,0,0,0,1.1,0,0
,Delap,31,IPS,6.2,0,1,0.01,0.46,0,0,0,0.9,0,0
,De Bruyne,31,MCI,9.5,2,2,0.06,0.05,0,0,0,11.6,0,0
,Davis,31,IPS,4.2,0,0,0.0,0.0,0,0,0,0.9,0,0
,Davies (Ben),31,TOT,4.3,0,0,0.01,0.0,0,0,0,0.1,0,0
,Damsgaard,31,BRE,5.8,1,2,0.26,0.14,0,1,0,0.6,0,0
,Dalot,31,MUN,4.4,0,0,0.19,0.0,0,2,0,1.0,0,0
,Daka,31,LEI,4.8,0,0,0.0,0.0,0,0,0,0.5,0,0
,Cucurella,31,CHE,6.1,0,0,0.0,0.0,0,1,0,21.8,0,0
,Cook,31,BOU,4.9,5,0,0.27,0.0,0,1,0,0.0,0,0
,Collins,31,BRE,4.9,0,0,0.0,0.0,0,0,2,1.1,0,0
,Coady,31,LEI,4.0,0,0,0.0,0.0,0,0,0,0.5,0,0
,Chilwell,31,CRY,4.6,0,1,0.0,0.03,0,0,0,0.5,0,0
,Chiesa,31,LIV,6.4,0,2,0.0,0.09,0,0,0,0.3,0,0
,Chaplin,31,IPS,5.1,0,0,0.0,0.0,0,0,0,0.1,0,0
,Chalobah,31,CHE,5.1,0,1,0.0,0.02,0,1,0,7.6,0,0
,Castagne,31,FUL,4.4,0,0,0.05,0.0,0,0,2,0.1,0,0
,Cajuste,31,IPS,4.5,0,0,0.21,0.0,0,1,0,0.1,0,0
,Moises Caicedo,31,CHE,6.0,0,0,0.09,0.0,0,3,0,19.9,0,0
,Burn,31,NEW,5.2,0,1,0.0,0.03,0,0,0,10.7,0,0
,Burgess,31,IPS,3.8,0,0,0.02,0.0,0,1,0,1.8,0,0
,Buonanotte,31,LEI,4.7,3,2,0.21,0.04,0,1,0,0.1,0,0
,Bueno (Santiago),31,WOL,4.4,0,0,0.0,0.0,0,0,0,0.1,0,0
,Brooks,31,BOU,5.0,1,0,0.13,0.0,0,2,0,0.2,0,0
,Broja,31,EVE,5.3,0,0,0.0,0.0,0,0,0,0.1,0,0
,Broadhead,31,IPS,4.9,0,0,0.0,0.0,0,0,0,0.0,0,0
,Branthwaite,31,EVE,5.3,0,0,0.0,0.0,0,0,2,0.2,0,0
,Bradley,31,LIV,5.0,0,0,0.03,0.0,1,2,0,0.2,0,0
,Bowen,31,WHU,7.7,0,4,0.02,0.37,0,0,0,7.6,0,0
,Bruno Fernandes,31,MUN,8.9,5,1,0.5,0.17,0,3,2,16.3,0,0
,Boly,31,NFO,3.9,0,0,0.0,0.0,0,0,0,0.5,0,0
,Bissouma,31,TOT,5.2,0,0,0.0,0.0,0,1,0,0.0,0,0
,Bergvall,31,TOT,5.4,0,1,0.13,0.09,0,2,0,0.4,0,0
,Berge,31,FUL,4.9,0,0,0.05,0.0,0,1,0,0.1,0,0
,Bentancur,31,TOT,5.3,0,0,0.01,0.0,0,0,0,0.4,0,0
,Bellegarde,31,WOL,5.2,3,1,0.07,0.1,0,3,0,0.0,0,0
,Bednarek,31,SOU,4.0,0,0,0.03,0.0,0,1,2,1.9,0,0
,Bassey,31,FUL,4.5,0,0,0.0,0.0,0,0,2,0.6,0,0
,Barnes,31,NEW,6.3,1,3,0.05,1.28,0,1,0,0.4,0,0
,Ricardo Pereira,31,LEI,4.1,0,0,0.01,0.0,0,0,0,0.1,0,0
,Baleba,31,BHA,4.7,0,2,0.03,0.05,0,0,2,2.1,0,0
,Ayari,31,BHA,4.9,0,2,0.0,0.24,0,0,0,0.3,0,0
,Asensio,31,AVL,6.0,0,4,0.02,0.31,0,0,0,2.4,0,0
,Kepa,31,BOU,4.2,0,0,0.01,0.0,0,0,0,0.5,2,0
,Aribo,31,SOU,4.9,0,1,0.01,0.03,0,1,0,0.1,0,0
,Areola,31,WHU,4.3,0,0,0.0,0.0,0,0,0,2.1,4,0
,Archer,31,SOU,4.8,0,1,0.01,0.07,0,0,0,1.1,0,0
,Joelinton,31,NEW,5.9,0,1,0.01,0.08,0,0,0,0.3,0,0
,Anderson,31,NFO,5.3,2,4,0.04,0.28,0,0,0,3.0,0,0
,Andersen,31,FUL,4.5,0,0,0.01,0.0,0,0,2,2.8,0,0
,Alcaraz,31,EVE,5.2,0,0,0.0,0.0,0,0,0,0.1,0,0
,Ajer,31,BRE,4.4,0,0,0.01,0.0,0,0,0,0.2,0,0
,Ait Nouri,31,WOL,5.8,5,4,0.63,0.34,0,5,0,4.9,0,0
,Agbadou,31,WOL,4.3,0,1,0.02,0.15,0,2,2,0.2,0,0
,Adingra,31,BHA,5.1,1,0,0.01,0.0,0,0,0,0.5,0,0
,Tosin,31,CHE,4.3,0,1,0.04,0.05,0,0,0,0.4,0,0
,Adams (Tyler),31,BOU,5.0,0,0,0.01,0.0,0,0,2,0.4,0,0
,van den Berg,32,BRE,4.5,0,0,0.0,0.0,0,0,2,0.6,0,0
,van Dijk,32,LIV,6.0,0,2,0.01,0.18,0,0,0,23.6,0,0
,Evanilson,32,BOU,7.0,0,4,0.01,0.53,0,0,0,1.4,0,0
,Richarlison,32,TOT,6.5,0,2,0.0,0.94,0,0,0,8.5,0,0
,André,32,WOL,5.4,0,0,0.01,0.0,0,0,2,0.1,0,0
,Zirkzee,32,MUN,5.8,0,1,0.02,0.16,0,0,0,0.4,0,0
,Zinchenko,32,ARS,4.9,1,1,0.03,0.02,0,0,0,0.2,0,0
,Zabarnyi,32,BOU,5.0,0,0,0.0,0.0,0,0,0,0.0,0,0
,Yoro,32,MUN,4.4,0,0,0.0,0.0,0,0,2,1.7,0,0
,Yates,32,NFO,4.7,0,0,0.0,0.0,0,0,0,0.1,0,0
,Yarmolyuk,32,BRE,5.0,0,0,0.0,0.0,0,0,0,0.1,0,0
,Wood (Chris),32,NFO,7.2,0,0,0.01,0.0,0,1,0,6.5,0,0
,Wissa,32,BRE,7.4,0,1,0.02,0.12,0,0,0,0.5,0,0
,Wilson (Callum),32,NEW,5.8,0,0,0.0,0.0,0,0,0,0.4,0,0
,Willock,32,NEW,5.0,0,0,0.0,0.0,0,0,0,0.1,0,0
,Williams (Neco),32,NFO,4.7,1,1,0.0,0.03,0,0,2,3.5,0,0
,Wharton,32,CRY,5.0,2,0,0.1,0.0,1,1,0,0.5,0,0
,Welbeck,32,BHA,6.5,0,6,0.01,0.64,0,0,0,7.9,0,0
,Watkins,32,AVL,8.5,0,1,0.0,0.28,0,0,0,6.6,0,0
,Ward-Prowse,32,WHU,5.7,3,1,0.07,0.05,0,2,0,0.2,0,0
,Wan-Bissaka,32,WHU,4.3,0,0,0.15,0.0,0,2,2,5.8,0,0
,Walker-Peters,32,SOU,4.3,0,0,0.04,0.0,0,2,0,0.3,0,0
,Vicario,32,TOT,5.1,0,0,0.0,0.0,0,0,0,10.1,2,0
,Verbruggen,32,BHA,4.4,0,0,0.0,0.0,0,0,0,4.1,4,0
,Vardy,32,LEI,5.4,0,0,0.0,0.0,0,0,0,5.2,0,0
,Ugochukwu,32,SOU,5.0,0,0,0.01,0.0,0,0,2,0.1,0,0
,Ugarte,32,MUN,4.8,0,2,0.01,0.05,0,0,2,0.1,0,0
,Tuanzebe,32,IPS,3.9,0,0,0.0,0.0,0,0,2,1.8,0,0
,Tsimikas,32,LIV,4.8,4,0,0.39,0.0,0,1,0,0.1,0,0
,Trossard,32,ARS,6.9,1,3,0.1,0.14,0,1,0,0.5,0,0
,Trippier,32,NEW,5.0,12,0,0.13,0.0,0,4,0,2.7,0,0
,Traoré (Adama),32,FUL,5.2,0,0,0.01,0.0,0,0,0,0.2,0,0
,Townsend,32,IPS,3.9,0,0,0.0,0.0,0,0,0,0.5,0,0
,Tonali,32,NEW,5.4,0,3,0.1,0.26,1,1,2,1.3,0,0
,Lucas Paquetá,32,WHU,5.9,0,0,0.22,0.0,0,1,0,2.5,0,0
,Todibo,32,WHU,4.3,0,0,0.0,0.0,0,0,0,0.1,0,0
,Jurriën Timber,32,ARS,6.1,0,0,0.0,0.0,0,0,0,25.1,0,0
,Tierney,32,ARS,4.3,0,0,0.01,0.0,0,0,0,0.1,0,0
,Tielemans,32,AVL,5.9,2,4,0.39,0.28,1,3,0,0.6,0,0
,Thomas,32,LEI,3.9,1,1,0.06,0.08,0,1,0,1.4,0,0
,Tel,32,TOT,6.3,0,2,0.21,0.23,0,1,0,0.1,0,0
,Diogo Jota,32,LIV,7.2,0,0,0.01,0.0,0,1,0,2.6,0,0
,Taylor (Jack),32,IPS,4.8,0,1,0.0,0.03,0,0,0,0.0,0,0
,Tavernier,32,BOU,5.5,0,0,0.0,0.0,0,0,0,1.6,0,0
,Tarkowski,32,EVE,5.5,0,0,0.17,0.0,0,1,2,6.3,0,0
,Szoboszlai,32,LIV,6.5,0,0,0.01,0.0,0,0,0,4.2,0,0
,Sulemana,32,SOU,5.0,0,2,0.01,0.05,0,0,0,0.0,0,0
,Sugawara,32,SOU,4.2,1,0,0.01,0.0,0,0,0,0.1,0,0
,Strand Larsen,32,WOL,6.4,0,4,0.0,1.35,0,0,0,1.3,0,0
,Stewart,32,SOU,4.4,0,0,0.0,0.0,0,0,0,1.7,0,0
,Stephens,32,SOU,4.0,0,0,0.0,0.0,0,0,2,0.3,0,0
,Spence,32,TOT,4.5,0,0,0.03,0.0,0,0,0,1.6,0,0
,Soumaré,32,LEI,4.4,0,1,0.02,0.02,0,1,0,0.3,0,0
,Soler (Carlos),32,WHU,5.0,0,3,0.02,0.47,0,2,0,0.0,0,0
,Soler (Julio),32,BOU,4.0,0,0,0.0,0.0,0,0,0,0.2,0,0
,Solanke,32,TOT,7.2,0,1,0.02,0.46,0,0,0,0.9,0,0
,Smith-Rowe,32,FUL,5.6,0,0,0.02,0.0,0,0,0,0.4,0,0
,Smith,32,BOU,4.4,0,0,0.01,0.0,0,0,0,0.2,0,0
,Smallbone,32,SOU,5.0,0,1,0.0,0.04,0,0,0,0.0,0,0
,Skipp,32,LEI,4.7,0,0,0.01,0.0,0,1,0,0.0,0,0
,Shaw,32,MUN,4.5,0,0,0.16,0.0,0,2,0,0.5,0,0
,Sessegnon (Ryan),32,FUL,5.4,0,3,0.03,0.41,0,0,0,0.4,0,0
,Senesi,32,BOU,5.0,0,0,0.0,0.0,0,0,0,26.2,0,0
,Semenyo,32,BOU,8.1,0,1,0.06,0.12,0,1,0,64.4,0,1
,Semedo,32,WOL,4.5,0,1,0.05,0.05,0,0,0,0.6,0,0
,Sels,32,NFO,4.8,0,0,0.0,0.0,0,0,0,8.3,4,0
,Scott,32,BOU,5.0,0,3,0.3,0.16,0,2,0,0.3,0,0
,Schär,32,NEW,5.4,0,3,0.02,0.17,0,2,0,1.9,0,0
,Schade,32,BRE,7.0,0,0,0.01,0.0,0,0,0,0.7,0,0
,Scarles,32,WHU,4.4,0,0,0.0,0.0,0,0,0,0.0,0,0
,Ismaila Sarr,32,CRY,6.6,0,2,0.19,0.48,1,2,0,11.6,0,0
,Sarr (Pape),32,TOT,4.9,0,1,0.0,0.05,0,0,0,1.7,0,0
,Sarabia,32,WOL,5.0,1,1,0.13,0.12,0,2,0,0.1,0,0
,Matheus Cunha,32,WOL,7.9,0,2,0.15,0.54,0,2,0,4.4,0,1
,Murillo,32,NFO,5.3,0,0,0.01,0.0,0,0,2,2.0,0,0
,Ederson,32,MCI,5.3,0,0,0.14,0.0,1,1,0,0.9,0,0
,Sancho,32,MUN,5.8,0,1,0.05,0.05,0,3,0,0.2,0,0
,Sanchez,32,CHE,4.8,0,0,0.0,0.0,0,0,0,13.5,2,0
,Saliba,32,ARS,6.0,0,0,0.28,0.0,0,3,0,11.6,0,0
,Salah,32,LIV,14.2,0,1,0.28,0.09,1,3,0,24.9,0,0
,Saka,32,ARS,10.1,0,2,0.02,0.12,0,0,0,17.2,0,0
,Romero,32,TOT,5.0,0,1,0.03,0.13,0,1,0,4.2,0,0
,Rogers,32,AVL,6.8,0,0,0.08,0.0,1,1,0,4.8,0,0
,Robinson (Antonee),32,FUL,4.9,0,0,0.04,0.0,0,1,0,0.5,0,0
,Robinson (Jay),32,SOU,4.4,0,0,0.01,0.0,0,1,0,0.0,0,0
,Robertson,32,LIV,5.8,0,0,0.0,0.0,0,0,0,0.9,0,0
,Richards (Chris),32,CRY,4.5,0,2,0.0,0.76,0,0,4,3.2,0,0
,Rice,32,ARS,6.8,4,1,0.09,0.03,1,2,0,16.4,0,0
,Raya Martin,32,ARS,5.8,0,0,0.0,0.0,0,0,0,31.3,1,0
,Rashford,32,AVL,7.0,5,4,0.12,0.12,0,3,0,0.0,0,0
,Ramsey (Jacob),32,AVL,5.3,0,1,0.04,0.06,0,2,0,0.2,0,0
,Alisson,32,LIV,5.4,0,0,0.0,0.0,0,0,0,5.8,4,0
,Ramsdale,32,SOU,4.8,0,0,0.0,0.0,0,0,0,0.6,7,0
,Quansah,32,LIV,3.9,0,1,0.03,0.1,0,1,0,1.0,0,0
,Pope,32,NEW,5.2,0,0,0.0,0.0,0,0,0,12.2,7,0
,Pickford,32,EVE,5.5,0,0,0.0,0.0,0,0,0,9.7,5,0
,Philogene-Bidace,32,IPS,5.3,0,0,0.0,0.0,0,0,0,0.1,0,0
,Pereira,32,FUL,5.3,4,0,0.22,0.0,0,4,0,0.1,0,0
,Partey,32,ARS,4.9,0,1,0.03,0.26,0,0,0,0.7,0,0
,Palmer (Alex),32,IPS,4.5,0,0,0.0,0.0,0,0,0,0.1,8,0
,Palmer (Cole),32,CHE,10.3,1,6,0.16,0.27,0,4,0,9.2,0,0
,O’Riley,32,BHA,5.5,0,3,0.03,0.61,0,1,0,0.4,0,0
,O’Reilly,32,MCI,4.9,0,2,0.11,0.11,0,0,0,1.1,0,0
,Dango Ouattara,32,BOU,6.0,0,1,0.3,0.18,0,3,0,0.5,0,0
,Ortega Moreno,32,MCI,4.8,0,0,0.0,0.0,0,0,0,0.2,1,0
,Paul Onuachu,32,SOU,4.9,0,1,0.0,0.04,0,0,0,0.3,0,0
,Okoli,32,LEI,4.0,0,1,0.04,0.48,0,0,2,0.4,0,0
,Odegaard,32,ARS,7.8,0,0,0.12,0.0,0,2,0,1.4,0,0
,O'Shea,32,IPS,3.8,0,2,0.0,0.08,0,0,2,1.2,0,0
,O'Brien,32,EVE,4.9,0,1,0.01,0.03,0,0,0,0.4,0,0
,Nwaneri,32,ARS,5.2,7,1,0.03,0.03,0,1,0,0.1,0,0
,Gustavo Nunes,32,BRE,4.9,0,0,0.0,0.0,0,0,0,0.0,0,0
,Norgaard,32,BRE,5.2,0,0,0.02,0.0,0,0,0,0.1,0,0
,Nkunku,32,CHE,5.9,0,0,0.02,0.0,0,1,0,0.1,0,0
,Eddie Nketiah,32,CRY,5.4,0,2,0.01,0.23,0,0,0,0.4,0,0
,Lindelof,32,MUN,4.5,0,0,0.0,0.0,0,0,0,0.0,0,0
,Neto,32,CHE,7.1,7,5,0.63,0.15,0,5,0,5.9,0,0
,Ndidi,32,LEI,4.9,0,1,0.06,0.1,0,2,0,0.2,0,0
,Ndiaye,32,EVE,6.5,0,3,0.0,0.46,0,0,0,11.1,0,0
,Mykolenko,32,EVE,4.9,0,0,0.1,0.0,0,0,0,0.4,0,0
,Mvom Onana,32,AVL,4.8,0,1,0.17,0.03,0,2,2,0.6,0,0
,Muñoz,32,CRY,5.7,0,1,0.09,0.2,0,2,2,15.3,0,0
,Murphy (Jacob),32,NEW,6.1,0,2,0.8,0.04,2,5,0,1.1,0,0
,Rodrigo Muniz,32,FUL,5.4,0,3,0.0,0.27,0,0,0,1.0,0,0
,Munetsi,32,WOL,5.4,0,1,0.02,0.13,0,1,0,0.1,0,0
,Mount,32,MUN,5.9,0,1,0.0,0.04,0,0,0,0.3,0,0
,Morsy,32,IPS,4.8,0,0,0.01,0.0,0,0,0,0.1,0,0
,Álex Moreno,32,NFO,4.0,0,0,0.22,0.0,0,4,0,2.4,0,0
,Savinho,32,MCI,6.9,0,0,0.01,0.0,0,0,0,0.5,0,0
,Mitchell,32,CRY,5.0,0,0,0.24,0.0,0,1,0,2.2,0,0
,Minteh,32,BHA,6.0,0,1,0.54,0.23,0,2,0,4.4,0,0
,Mings,32,AVL,4.4,0,2,0.01,0.04,0,1,0,0.9,0,0
,Miley (Lewis),32,NEW,4.4,0,0,0.0,0.0,0,0,0,2.1,0,0
,Milenkovic,32,NFO,5.2,0,0,0.0,0.0,0,0,2,4.0,0,0
,Merino,32,ARS,5.9,0,1,0.01,0.05,0,0,0,0.5,0,0
,Mcatee,32,MCI,5.2,0,4,0.58,1.37,0,2,0,0.1,0,1
,McNeil,32,EVE,5.6,0,0,0.03,0.0,1,1,0,0.1,0,0
,McGinn,32,AVL,5.4,0,1,0.0,0.31,0,0,0,0.6,0,0
,McAteer,32,LEI,4.7,0,2,0.13,0.06,0,1,0,0.0,0,0
,Mbeumo,32,BRE,8.3,3,0,0.26,0.0,0,1,0,28.5,0,0
,Mazraoui,32,MUN,4.9,0,0,0.01,0.0,0,0,0,0.2,0,0
,Mavropanos,32,WHU,4.4,0,1,0.0,0.3,0,0,0,0.1,0,0
,Mavididi,32,LEI,5.0,0,4,0.05,0.26,0,1,0,0.3,0,0
,Mateta,32,CRY,7.9,0,3,0.01,0.41,0,0,0,23.0,0,0
,Martinez,32,AVL,5.0,0,0,0.0,0.0,0,0,0,2.0,2,0
,Martinelli,32,ARS,6.9,0,2,0.11,0.22,0,1,0,1.0,0,0
,Omar Marmoush,32,MCI,8.3,0,3,0.26,1.03,0,2,0,2.6,0,0
,March,32,BHA,5.8,0,0,0.15,0.0,0,2,0,0.0,0,0
,Manning,32,SOU,4.3,0,0,0.03,0.0,0,1,0,0.1,0,0
,José Sá,32,WOL,4.4,0,0,0.0,0.0,0,0,0,1.2,2,0
,Malen,32,AVL,5.1,0,1,0.01,0.23,0,1,0,0.7,0,0
,Mainoo,32,MUN,4.8,0,0,0.0,0.0,0,0,0,0.5,0,0
,Madueke,32,CHE,6.8,0,4,0.14,0.25,0,4,0,0.6,0,0
,Maddison,32,TOT,6.9,0,1,0.17,0.07,0,3,0,0.1,0,0
,Mac Allister,32,LIV,6.3,6,4,0.31,0.3,0,2,0,1.2,0,0
,Maatsen,32,AVL,4.3,0,3,0.03,0.08,0,0,0,0.4,0,0
,Lukic,32,FUL,5.0,0,2,0.08,0.12,0,0,0,0.1,0,0
,Longstaff (Sean),32,NEW,4.9,0,0,0.0,0.0,0,0,0,1.1,0,0
,Livramento,32,NEW,4.9,0,0,0.05,0.0,0,2,0,3.1,0,0
,Luis Guilherme,32,WHU,4.9,0,0,0.0,0.0,0,0,0,0.0,0,0
,Lewis-Skelly,32,ARS,5.2,0,0,0.02,0.0,0,0,0,1.7,0,0
,Lewis-Potter,32,BRE,4.9,0,0,0.0,0.0,0,0,0,0.3,0,0
,Lewis (Rico),32,MCI,4.9,0,0,0.02,0.0,0,0,0,1.7,0,0
,Lerma,32,CRY,4.9,0,1,0.06,0.06,0,0,2,0.1,0,0
,Leno,32,FUL,5.0,0,0,0.0,0.0,0,0,0,1.6,2,0
,Lacroix,32,CRY,5.0,0,0,0.24,0.0,0,1,0,3.7,0,0
,Kulusevski,32,TOT,6.4,0,0,0.0,0.0,0,0,0,0.0,0,0
,Kudus,32,WHU,6.7,0,4,0.01,0.18,0,0,0,30.1,0,0
,Krafth,32,NEW,4.4,0,0,0.0,0.0,0,0,0,0.0,0,0
,Kovacic,32,MCI,5.9,0,2,0.17,0.14,0,1,0,0.0,0,0
,Konsa Ngoyo,32,AVL,4.4,0,1,0.05,0.15,0,2,0,8.6,0,0
,Konaté,32,LIV,5.4,0,0,0.02,0.0,0,1,0,2.7,0,0
,Kiwior,32,ARS,5.4,0,1,0.03,0.07,0,1,0,0.1,0,0
,Kilman,32,WHU,4.3,0,0,0.16,0.0,0,1,2,0.2,0,0
,Kerkez,32,BOU,5.7,4,0,0.04,0.0,0,0,0,3.6,0,0
,Kayode,32,BRE,4.5,0,0,0.07,0.0,0,0,0,0.4,0,0
,Kamara,32,AVL,4.9,0,0,0.0,0.0,0,0,0,0.2,0,0
,Kamada,32,CRY,5.0,1,2,0.31,0.09,0,2,0,0.2,0,0
,Justin,32,LEI,4.0,0,0,0.03,0.0,0,0,0,0.2,0,0
,João Pedro,32,BHA,7.4,0,3,0.24,1.72,0,5,0,45.5,0,0
,Jones,32,LIV,5.4,0,1,0.26,0.02,0,0,0,0.1,0,0
,Johnson (Ben),32,IPS,3.8,3,1,0.36,0.17,1,5,0,1.9,0,0
,Johnson (Brennan),32,TOT,6.7,0,1,0.11,0.08,0,1,0,3.1,0,0
,Raúl Jiménez,32,FUL,6.2,0,0,0.05,0.0,0,1,0,0.8,0,0
,Jensen,32,BRE,4.9,0,0,0.0,0.0,0,0,0,0.1,0,0
,Janelt,32,BRE,4.9,0,0,0.03,0.0,0,0,0,0.0,0,0
,Jackson (Nicolas),32,CHE,6.5,0,5,0.02,0.39,0,0,0,0.1,0,0
,Iwobi,32,FUL,6.5,0,2,0.26,0.16,0,1,0,1.7,0,0
,Isak,32,NEW,10.4,0,8,0.2,1.25,1,1,0,5.1,0,0
,Højlund,32,MUN,6.3,0,2,0.02,0.31,0,0,0,0.3,0,0
,Hwang Hee-Chan,32,WOL,5.8,0,0,0.0,0.0,0,0,0,0.1,0,0
,Huijsen,32,BOU,4.5,0,0,0.0,0.0,0,0,2,5.0,0,0
,Hughes,32,CRY,4.8,4,1,0.23,0.08,0,1,0,0.1,0,0
,Hudson-Odoi,32,NFO,5.8,0,2,0.06,0.12,0,1,0,0.8,0,0
,Hirst,32,IPS,5.4,0,2,0.01,0.14,0,0,0,0.1,0,0
,Hinshelwood,32,BHA,5.1,0,0,0.03,0.0,0,1,0,0.0,0,0
,Hermansen,32,LEI,4.4,0,0,0.0,0.0,0,0,0,0.2,5,0
