gameweek,Name,Team,Cost,App,Starts,Mins,On,Off,M/App,M/Strt,G,A,CS,GC,OG,PS,Svs,YC,RC,sBln,ARtn,Rtn,DC,B,DD,Tot,M/Pt,Pts/Strt
33,Tierney,ARS,4.3,2,0,33,2,0,16.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16.5,0.0
33,Jurriën Timber,ARS,6.1,1,1,90,0,0,90.0,90.0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,4,22.5,4.0
33,Todibo,WHU,4.3,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
33,Toffolo,NFO,4.2,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,90.0,1.0
33,Lucas Paquetá,WHU,5.9,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
33,Tonali,NEW,5.4,1,1,90,0,0,90.0,90.0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
33,Torres,AVL,4.3,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,90.0,1.0
33,Traoré (Adama),FUL,5.2,1,0,12,1,0,12.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12.0,0.0
33,Trippier,NEW,5.0,1,1,76,0,1,76.0,76.0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
33,Trossard,ARS,6.9,2,2,173,0,1,86.5,86.5,3,0,1,2,0,0,0,0,0,0,3,3,0,4,1,24,7.2,12.0
33,Tsimikas,LIV,4.8,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,8,11.3,8.0
33,Tuanzebe,IPS,3.9,1,1,90,0,0,90.0,90.0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
33,Ugarte,MUN,4.8,1,1,59,0,1,59.0,59.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,59.0,1.0
33,Ugochukwu,SOU,5.0,1,1,90,0,0,90.0,90.0,1,0,0,1,0,0,0,0,0,0,1,1,0,3,1,10,9.0,10.0
33,van de Ven,TOT,4.7,1,1,45,0,1,45.0,45.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
33,van den Berg,BRE,4.5,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,90.0,1.0
33,van Dijk,LIV,6.0,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,7,12.9,7.0
33,van Hecke,BHA,4.4,1,1,90,0,1,90.0,90.0,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0
33,Vardy,LEI,5.4,1,1,61,0,1,61.0,61.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,30.5,2.0
33,Bernardo Silva,MCI,6.3,2,2,180,0,0,90.0,90.0,1,0,1,1,0,0,0,1,0,1,1,1,0,3,0,12,15.0,6.0
33,Verbruggen,BHA,4.4,1,1,90,0,0,90.0,90.0,0,0,0,4,0,0,4,0,0,1,0,0,0,0,0,1,90.0,1.0
33,Vicario,TOT,5.1,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1,90.0,1.0
33,Walker-Peters,SOU,4.4,1,1,90,0,0,90.0,90.0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,5,18.0,5.0
33,Ward-Prowse,WHU,5.7,1,1,85,0,1,85.0,85.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,28.3,3.0
33,Watkins,AVL,8.5,2,1,103,1,1,51.5,82.0,1,1,0,2,0,0,0,1,0,0,2,2,0,3,1,12,8.6,12.0
33,Welbeck,BHA,6.4,1,1,76,0,1,76.0,76.0,1,0,0,3,0,0,0,1,0,0,1,1,0,0,0,5,15.2,5.0
33,Wharton,CRY,5.0,2,2,136,0,2,68.0,68.0,0,1,1,2,0,0,0,0,0,1,1,1,0,0,0,8,17.0,4.0
33,White (Ben),ARS,5.4,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,15.0,6.0
33,Wieffer,BHA,4.9,1,1,89,0,1,89.0,89.0,0,1,0,3,0,0,0,0,0,0,1,1,0,1,0,6,14.8,6.0
33,Williams (Neco),NFO,4.7,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
33,Willock,NEW,5.0,1,0,20,1,0,20.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.0,0.0
33,Wilson (Callum),NEW,5.9,1,0,20,1,0,20.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.0,0.0
33,Wilson (Harry),FUL,5.3,1,0,18,1,0,18.0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,18.0,0.0
33,Wissa,BRE,7.4,1,1,90,0,0,90.0,90.0,1,1,0,2,0,0,0,0,0,0,2,2,0,2,1,11,8.2,11.0
33,Wood (Chris),NFO,7.2,1,1,74,0,1,74.0,74.0,1,0,1,0,0,0,0,0,0,0,1,1,0,2,0,8,9.3,8.0
33,Yarmolyuk,BRE,5.0,1,1,76,0,1,76.0,76.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,38.0,2.0
33,Yates,NFO,4.8,1,0,38,1,0,38.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0
33,Yoro,MUN,4.4,1,0,20,1,0,20.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.0,0.0
33,Zabarnyi,BOU,5.0,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,9,10.0,9.0
33,Zinchenko,ARS,4.9,1,1,90,0,0,90.0,90.0,0,1,1,0,0,0,0,0,0,0,1,2,0,2,1,11,8.2,11.0
34,Adams (Tyler),BOU,5.0,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,90.0,1.0
34,Adingra,BHA,5.1,1,1,62,0,1,62.0,62.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,31.0,2.0
34,Agbadou,WOL,4.4,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,15.0,6.0
34,Aina,NFO,4.7,1,1,75,0,1,75.0,75.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,75.0,1.0
34,Ait Nouri,WOL,5.8,1,1,76,0,1,76.0,76.0,0,1,1,0,0,0,0,0,0,0,1,2,0,2,1,11,6.9,11.0
34,Ajer,BRE,4.4,1,0,11,1,0,11.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0
34,Alcaraz,EVE,5.2,1,0,45,1,0,45.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45.0,0.0
34,Alexander-Arnold,LIV,7.2,1,1,75,0,1,75.0,75.0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,5,15.0,5.0
34,Carlos Vinicius,FUL,5.0,1,0,11,1,0,11.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.0,0.0
34,Andersen,FUL,4.5,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
34,Anderson,NFO,5.3,1,1,61,0,1,61.0,61.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,61.0,1.0
34,Archer,SOU,4.8,1,0,31,1,0,31.0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,31.0,0.0
34,Areola,WHU,4.3,1,1,90,0,0,90.0,90.0,0,0,0,3,0,0,6,0,0,1,0,0,0,0,0,3,30.0,3.0
34,Kepa,BOU,4.2,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,5,0,0,1,0,0,0,0,0,3,30.0,3.0
34,Awoniyi,NFO,5.2,1,0,33,1,0,33.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,33.0,0.0
34,Ayari,BHA,4.9,1,1,90,0,0,90.0,90.0,1,0,0,2,0,0,0,1,0,0,1,1,0,1,0,7,12.9,7.0
34,Ayew,LEI,5.1,1,0,51,1,0,51.0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,51.0,0.0
34,Baleba,BHA,4.7,1,1,90,0,0,90.0,90.0,1,0,0,2,0,0,0,0,0,0,1,1,0,3,1,10,9.0,10.0
34,Ricardo Pereira,LEI,4.1,1,1,45,0,1,45.0,45.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,45.0,1.0
34,Barnes,NEW,6.4,1,1,74,0,1,74.0,74.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,24.7,3.0
34,Bassey,FUL,4.5,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
34,Bednarek,SOU,4.0,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,90.0,1.0
34,Bellegarde,WOL,5.2,1,0,11,1,0,11.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.0,0.0
34,Berge,FUL,4.9,1,1,45,0,1,45.0,45.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,45.0,1.0
34,Bergvall,TOT,5.4,1,1,90,0,0,90.0,90.0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
34,Carlos Borges,WOL,5.4,1,0,7,1,0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,0.0
34,Willian,FUL,5.0,1,1,63,0,1,63.0,63.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,31.5,2.0
34,Bruno Fernandes,MUN,8.9,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,4,22.5,4.0
34,Botman,NEW,4.9,1,0,12,1,0,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.0,0.0
34,Bowen,WHU,7.8,1,1,90,0,0,90.0,90.0,0,2,0,3,0,0,0,0,0,0,2,2,0,2,1,10,9.0,10.0
34,Branthwaite,EVE,5.3,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
34,Bree,SOU,3.9,1,0,11,1,0,11.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11.0,0.0
34,Bueno (Santiago),WOL,4.4,1,0,11,1,0,11.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.0,0.0
34,Buonanotte,LEI,4.8,1,1,45,0,1,45.0,45.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,45.0,1.0
34,Burgess,IPS,3.8,1,1,90,0,0,90.0,90.0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,90.0,1.0
34,Burn,NEW,5.1,1,1,90,0,0,90.0,90.0,1,0,1,0,0,0,0,1,0,0,1,2,0,2,1,13,6.9,13.0
34,Moises Caicedo,CHE,5.9,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,30.0,3.0
34,Cairney,FUL,4.9,1,0,11,1,0,11.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.0,0.0
34,Chalobah,CHE,5.1,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,9,10.0,9.0
34,Chaplin,IPS,5.1,1,0,24,1,0,24.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,24.0,0.0
34,Clarke (Jack),IPS,5.4,1,1,40,0,1,40.0,40.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,40.0,1.0
34,Coady,LEI,4.0,1,1,90,0,0,90.0,90.0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,90.0,1.0
34,Collins,BRE,4.9,1,1,90,0,0,90.0,90.0,0,1,1,0,0,0,0,0,0,0,1,2,0,2,1,11,8.2,11.0
34,Colwill,CHE,4.8,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,15.0,6.0
34,Cook,BOU,4.9,1,0,28,1,0,28.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,0.0
34,Coufal,WHU,4.1,1,0,8,1,0,8.0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
34,Cucurella,CHE,6.1,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,15.0,6.0
34,André,WOL,5.4,1,1,84,0,1,84.0,84.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,28.0,3.0
34,Damsgaard,BRE,5.8,1,1,83,0,1,83.0,83.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,27.7,3.0
34,Danso,TOT,4.3,1,1,90,0,0,90.0,90.0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
34,Davies (Ben),TOT,4.3,1,1,90,0,0,90.0,90.0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
34,Richarlison,TOT,6.5,1,0,27,1,0,27.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0
34,Evanilson,BOU,7.0,1,1,67,0,0,67.0,67.0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,2,33.5,2.0
34,DeCordova-Reid,LEI,5.2,1,1,41,0,1,41.0,41.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,41.0,1.0
34,Delap,IPS,6.2,1,1,69,0,1,69.0,69.0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,69.0,1.0
34,Dewsbury-Hall,CHE,4.9,1,0,4,1,0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,0.0
34,Díaz,LIV,8.0,1,1,75,0,1,75.0,75.0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,7,10.7,7.0
34,Dibling,SOU,5.4,1,0,19,1,0,19.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,19.0,0.0
34,Doherty,WOL,4.4,1,1,84,0,1,84.0,84.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,14.0,6.0
34,Nicolás Domínguez,NFO,5.0,1,0,45,1,0,45.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,45.0,0.0
34,Dorgu,MUN,4.3,1,1,85,0,1,85.0,85.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,85.0,1.0
34,Doucouré,EVE,5.1,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
34,Downes,SOU,4.7,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
34,Dunk,BHA,4.5,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,90.0,1.0
34,El Khannouss,LEI,4.8,1,1,82,0,1,82.0,82.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,41.0,2.0
34,Elanga,NFO,6.7,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
34,Elliott,LIV,5.4,1,0,18,1,0,18.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0
34,Enciso,IPS,5.4,1,1,69,0,1,69.0,69.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,34.5,2.0
34,Endo,LIV,4.9,1,0,18,1,0,18.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,0.0
34,Eriksen,MUN,5.2,1,0,11,1,0,11.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.0,0.0
34,Mateus Fernandes,SOU,5.5,1,1,84,0,1,84.0,84.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,42.0,2.0
34,Estupiñán,BHA,4.5,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,90.0,1.0
34,Faes,LEI,3.8,1,1,90,0,0,90.0,90.0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0
34,Fernández,CHE,6.7,1,1,90,0,0,90.0,90.0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,6,15.0,6.0
34,Jota Silva,NFO,5.4,1,0,20,1,0,20.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.0,0.0
34,Flekken,BRE,4.5,1,1,90,0,0,90.0,90.0,0,1,1,0,0,0,5,0,0,0,1,2,0,3,1,13,6.9,13.0
34,Casemiro,MUN,5.5,1,1,63,0,1,63.0,63.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,31.5,2.0
34,Füllkrug,WHU,5.6,1,0,45,1,0,45.0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,45.0,0.0
34,Gakpo,LIV,7.6,1,1,68,0,1,68.0,68.0,1,0,0,1,0,0,0,1,0,0,1,1,0,2,0,7,9.7,7.0
34,Gonçalo Guedes,WOL,5.5,1,0,7,1,0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,0.0
34,Garnacho,MUN,6.4,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
34,Garner,EVE,5.0,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
34,George,CHE,4.9,1,0,4,1,0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,0.0
34,Gibbs-White,NFO,7.3,1,1,74,0,1,74.0,74.0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,74.0,1.0
34,Godfrey,IPS,4.0,1,0,55,1,0,55.0,0.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
34,Rodrigo Gomes,WOL,4.5,1,0,18,1,0,18.0,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,3.0,0.0
34,Toti,WOL,4.3,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,5,18.0,5.0
34,Beto,EVE,5.2,1,1,63,0,1,63.0,63.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,31.5,2.0
34,João Gomes,WOL,5.4,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,30.0,3.0
34,Gómez (Diego),BHA,4.9,1,0,13,1,0,13.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13.0,0.0
34,Gordon (Anthony),NEW,7.5,1,0,28,1,0,28.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.0,0.0
34,Gravenberch,LIV,5.6,1,1,90,0,0,90.0,90.0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,5,18.0,5.0
34,Gray (Archie),TOT,4.8,1,1,45,0,1,45.0,45.0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,45.0,1.0
34,Greaves,IPS,3.8,1,1,90,0,0,90.0,90.0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0
34,Gruda,BHA,5.4,1,0,12,1,0,12.0,0.0,0,2,0,1,0,0,0,0,0,0,2,2,0,0,0,7,1.7,0.0
34,Gueye,EVE,5.4,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
34,Bruno Guimarães,NEW,6.5,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,30.0,3.0
34,Harrison (Jack),EVE,5.2,1,1,63,0,1,63.0,63.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,31.5,2.0
34,Harwood-Bellis,SOU,3.9,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,90.0,1.0
34,Henry,BRE,4.4,1,0,45,1,0,45.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45.0,0.0
34,Hermansen,LEI,4.4,1,1,90,0,0,90.0,90.0,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,1,90.0,1.0
34,Hinshelwood,BHA,5.1,1,1,81,0,1,81.0,81.0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,4,20.3,4.0
34,Hirst,IPS,5.4,1,0,24,1,0,24.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,24.0,0.0
34,Hudson-Odoi,NFO,5.8,1,1,45,0,1,45.0,45.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,45.0,1.0
34,Huijsen,BOU,4.5,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,90.0,1.0
34,Højlund,MUN,6.3,1,1,90,0,0,90.0,90.0,1,0,0,1,0,0,0,0,0,0,1,1,0,3,0,9,10.0,9.0
34,Isak,NEW,10.4,1,1,74,0,1,74.0,74.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,6,12.3,6.0
34,Iwobi,FUL,6.5,1,1,83,0,1,83.0,83.0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,5,16.6,5.0
34,Jackson (Nicolas),CHE,6.5,1,1,90,0,1,90.0,90.0,1,0,1,0,0,0,0,0,0,0,1,1,0,2,0,8,11.3,8.0
34,James,CHE,5.5,1,0,29,1,0,29.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.0,0.0
34,Jebbison,BOU,4.5,1,0,3,1,0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0
34,Jensen,BRE,4.9,1,0,27,1,0,27.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.0,0.0
34,Raúl Jiménez,FUL,6.2,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,90.0,1.0
34,Johnson (Ben),IPS,3.8,1,1,36,0,0,36.0,36.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0
34,Johnson (Brennan),TOT,6.7,1,1,90,0,0,90.0,90.0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
34,Jones,LIV,5.4,1,0,26,1,0,26.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.0,0.0
34,Justin,LEI,4.0,1,0,45,1,0,45.0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
34,Kayode,BRE,4.5,1,1,83,0,1,83.0,83.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,13.8,6.0
34,Kerkez,BOU,5.8,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
34,Kilman,WHU,4.3,1,1,90,0,0,90.0,90.0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,90.0,1.0
34,Kluivert,BOU,7.0,1,1,68,0,1,68.0,68.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2,34.0,2.0
34,Konak,BRE,4.4,1,0,11,1,0,11.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.0,0.0
34,Konaté,LIV,5.4,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
34,Kudus,WHU,6.8,1,1,90,0,0,90.0,90.0,1,0,0,3,0,0,0,0,0,0,1,1,0,0,0,7,12.9,7.0
34,Kulusevski,TOT,6.4,1,0,45,1,0,45.0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,45.0,0.0
34,Lavia,CHE,4.9,1,1,66,0,1,66.0,66.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,22.0,3.0
34,Leno,FUL,5.0,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,2,45.0,2.0
34,Lewis-Potter,BRE,4.9,1,1,45,0,1,45.0,45.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0
34,Livramento,NEW,4.9,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,15.0,6.0
34,Lukic,FUL,5.0,1,0,45,1,0,45.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45.0,0.0
34,Luongo,IPS,4.3,1,0,9,1,0,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.0,0.0
34,Mac Allister,LIV,6.3,1,1,82,0,1,82.0,82.0,1,0,0,1,0,0,0,0,0,0,1,1,0,3,1,10,8.2,10.0
34,Maddison,TOT,6.9,1,1,45,0,1,45.0,45.0,0,1,0,3,0,0,0,0,0,0,1,1,0,0,0,4,11.3,4.0
34,Madueke,CHE,6.8,1,1,78,0,1,78.0,78.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,26.0,3.0
34,Maguire,MUN,4.4,1,1,63,0,1,63.0,63.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,31.5,2.0
34,Mainoo,MUN,4.8,1,1,63,0,1,63.0,63.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,31.5,2.0
34,José Sá,WOL,4.4,1,1,90,0,0,90.0,90.0,0,0,1,0,0,1,2,0,0,0,0,2,0,1,1,12,7.5,12.0
34,Manning,SOU,4.3,1,1,90,0,0,90.0,90.0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,4,22.5,4.0
34,March,BHA,5.8,1,1,62,0,1,62.0,62.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,31.0,2.0
34,Mavropanos,WHU,4.4,1,1,90,0,0,90.0,90.0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0
34,Mazraoui,MUN,4.9,1,1,72,0,1,72.0,72.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,36.0,2.0
34,Mbeumo,BRE,8.2,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2,45.0,2.0
34,McAteer,LEI,4.7,1,0,45,1,0,45.0,0.0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0
34,McNeil,EVE,5.6,1,0,32,1,0,32.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32.0,0.0
34,Milenkovic,NFO,5.2,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,90.0,1.0
34,Miley (Lewis),NEW,4.4,1,0,28,1,0,28.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.0,0.0
34,Minteh,BHA,6.0,1,0,32,1,0,32.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,32.0,0.0
